DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 10-May-2012,GPE,-36.50000000,20.32125092,0.0,17.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 10-May-2012,GPE,-36.50000000,20.32125092,0.0,17.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 10-May-2012,GPE,-36.50000000,20.34917068,0.0,17.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 10-May-2012,GPE,-36.50000000,20.34917068,0.0,17.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 10-May-2012,GPE,-36.50000000,20.34917068,0.0,17.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 10-May-2012,GPE,-36.50000000,20.34917068,0.0,17.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 10-May-2012,GPE,-36.50000000,20.34917068,0.0,17.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 10-May-2012,GPE,-36.50000000,20.34917068,0.0,17.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 10-May-2012,GPE,-36.50000000,20.34917068,0.0,17.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 10-May-2012,GPE,-36.50000000,20.34917068,0.0,17.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 11-May-2012,GPE,-36.50000000,20.34917068,0.0,17.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 11-May-2012,GPE,-36.50000000,20.34917068,0.0,17.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,02:00:00 11-May-2012,GPE,-36.50000000,20.34917068,0.0,17.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 11-May-2012,GPE,-36.50000000,20.34917068,0.0,17.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,04:00:00 11-May-2012,GPE,-36.50000000,20.34917068,0.0,17.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,05:00:00 11-May-2012,GPE,-36.50000000,20.34917068,0.0,17.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,08:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,10:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,11:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,13:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 11-May-2012,GPE,-36.00000000,20.22205925,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 11-May-2012,GPE,-36.50000000,20.24224091,0.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 11-May-2012,GPE,-36.50000000,20.24224091,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 11-May-2012,GPE,-36.50000000,20.24224091,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 11-May-2012,GPE,-36.50000000,20.24224091,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 11-May-2012,GPE,-36.50000000,20.24224091,0.0,16.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 11-May-2012,GPE,-36.50000000,20.24224091,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 11-May-2012,GPE,-36.50000000,20.24224091,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 12-May-2012,GPE,-36.50000000,20.24224091,2.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 12-May-2012,GPE,-36.50000000,20.24224091,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,02:00:00 12-May-2012,GPE,-36.50000000,20.24224091,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 12-May-2012,GPE,-36.50000000,20.24224091,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,04:00:00 12-May-2012,GPE,-36.50000000,20.24224091,0.0,16.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,05:00:00 12-May-2012,GPE,-36.50000000,20.24224091,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,08:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,10:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,11:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,13:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 12-May-2012,GPE,-38.00000000,20.03807068,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 12-May-2012,GPE,-37.50000000,19.73862076,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 12-May-2012,GPE,-37.50000000,19.73862076,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 12-May-2012,GPE,-37.50000000,19.73862076,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 12-May-2012,GPE,-37.50000000,19.73862076,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 12-May-2012,GPE,-37.50000000,19.73862076,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 12-May-2012,GPE,-37.50000000,19.73862076,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 12-May-2012,GPE,-37.50000000,19.73862076,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 13-May-2012,GPE,-37.50000000,19.73862076,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 13-May-2012,GPE,-37.50000000,19.73862076,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,02:00:00 13-May-2012,GPE,-37.50000000,19.73862076,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 13-May-2012,GPE,-37.50000000,19.73862076,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,04:00:00 13-May-2012,GPE,-37.50000000,19.73862076,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,05:00:00 13-May-2012,GPE,-37.50000000,19.73862076,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,08:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,10:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,11:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,13:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 13-May-2012,GPE,-36.00000000,20.10704994,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 13-May-2012,GPE,-35.50000000,19.68571091,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 13-May-2012,GPE,-35.50000000,19.68571091,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 13-May-2012,GPE,-35.50000000,19.68571091,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 13-May-2012,GPE,-35.50000000,19.68571091,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 13-May-2012,GPE,-35.50000000,19.68571091,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 13-May-2012,GPE,-35.50000000,19.68571091,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 13-May-2012,GPE,-35.50000000,19.68571091,0.0,16.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,02:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.5,15.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,04:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,15.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,05:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,15.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,08:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.5,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,10:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,11:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,13:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,15.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,15.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 14-May-2012,GPE,-35.50000000,19.68571091,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 15-May-2012,GPE,-35.50000000,19.68571091,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 15-May-2012,GPE,-35.50000000,19.68571091,0.5,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,02:00:00 15-May-2012,GPE,-35.50000000,19.68571091,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 15-May-2012,GPE,-35.50000000,19.68571091,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,04:00:00 15-May-2012,GPE,-35.50000000,19.68571091,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,05:00:00 15-May-2012,GPE,-35.50000000,19.68571091,1.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 15-May-2012,GPE,-38.50000000,18.36222076,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 15-May-2012,GPE,-38.50000000,18.36222076,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,08:00:00 15-May-2012,GPE,-38.50000000,18.36222076,1.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 15-May-2012,GPE,-38.50000000,18.36222076,0.0,15.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,10:00:00 15-May-2012,GPE,-38.50000000,18.36222076,1.0,15.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,11:00:00 15-May-2012,GPE,-38.50000000,18.36222076,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 15-May-2012,GPE,-38.50000000,18.36222076,0.5,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,13:00:00 15-May-2012,GPE,-38.50000000,18.36222076,0.0,15.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 15-May-2012,GPE,-38.50000000,18.36222076,1.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 15-May-2012,GPE,-38.50000000,18.36222076,1.5,15.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 15-May-2012,GPE,-38.50000000,18.36222076,1.5,15.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 15-May-2012,GPE,-38.00000000,18.25587082,1.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 15-May-2012,GPE,-38.00000000,18.25587082,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 15-May-2012,GPE,-38.00000000,18.25587082,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 15-May-2012,GPE,-38.00000000,18.25587082,0.0,15.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 15-May-2012,GPE,-38.00000000,18.25587082,0.0,15.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 15-May-2012,GPE,-38.00000000,18.25587082,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 15-May-2012,GPE,-38.00000000,18.25587082,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 16-May-2012,GPE,-38.00000000,18.25587082,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 16-May-2012,GPE,-38.00000000,18.25587082,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,02:00:00 16-May-2012,GPE,-38.00000000,18.25587082,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 16-May-2012,GPE,-38.00000000,18.25587082,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,04:00:00 16-May-2012,GPE,-38.00000000,18.25587082,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,05:00:00 16-May-2012,GPE,-38.00000000,18.25587082,0.0,15.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,08:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,10:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,11:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,13:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 16-May-2012,GPE,-36.00000000,18.64096069,0.0,16.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 16-May-2012,GPE,-37.00000000,19.24430084,0.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 16-May-2012,GPE,-37.00000000,19.24430084,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 16-May-2012,GPE,-37.00000000,19.24430084,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 16-May-2012,GPE,-37.00000000,19.24430084,0.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 16-May-2012,GPE,-37.00000000,19.24430084,0.0,15.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 16-May-2012,GPE,-37.00000000,19.24430084,0.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 16-May-2012,GPE,-37.00000000,19.24430084,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 17-May-2012,GPE,-37.00000000,19.24430084,0.0,15.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 17-May-2012,GPE,-37.00000000,19.24430084,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,02:00:00 17-May-2012,GPE,-37.00000000,19.24430084,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 17-May-2012,GPE,-37.00000000,19.24430084,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,04:00:00 17-May-2012,GPE,-37.00000000,19.24430084,0.5,15.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,05:00:00 17-May-2012,GPE,-37.00000000,19.24430084,2.5,15.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 17-May-2012,GPE,-36.50000000,19.34720993,0.5,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 17-May-2012,GPE,-36.50000000,19.34720993,0.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,08:00:00 17-May-2012,GPE,-36.50000000,19.34720993,0.5,15.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 17-May-2012,GPE,-36.50000000,19.34720993,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,10:00:00 17-May-2012,GPE,-36.50000000,19.34720993,2.5,16.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 17-May-2012,GPE,-36.50000000,19.34720993,5.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 17-May-2012,GPE,-36.50000000,19.34720993,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 17-May-2012,GPE,-36.50000000,19.34720993,0.0,15.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 17-May-2012,GPE,-37.00000000,19.73269081,2.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 17-May-2012,GPE,-37.00000000,19.73269081,2.5,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 17-May-2012,GPE,-37.00000000,19.73269081,4.0,15.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 17-May-2012,GPE,-37.00000000,19.73269081,3.0,15.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 18-May-2012,GPE,-37.00000000,19.73269081,5.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 18-May-2012,GPE,-37.00000000,19.73269081,4.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,05:00:00 18-May-2012,GPE,-37.00000000,19.73269081,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 18-May-2012,GPE,-36.50000000,19.82300949,0.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 18-May-2012,GPE,-36.50000000,19.82300949,4.0,16.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 18-May-2012,GPE,-35.00000000,19.20181084,5.0,15.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 18-May-2012,GPE,-35.00000000,19.20181084,0.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 18-May-2012,GPE,-35.00000000,19.20181084,1.0,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 18-May-2012,GPE,-35.00000000,19.20181084,4.0,15.4,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 19-May-2012,GPE,-35.00000000,19.20181084,3.5,15.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 19-May-2012,GPE,-36.50000000,17.69219017,0.0,15.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 20-May-2012,GPE,-33.00000000,21.30227089,1.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 20-May-2012,GPE,-33.00000000,21.30227089,0.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,03:00:00 21-May-2012,GPE,-33.00000000,21.30227089,1.0,16.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,13:00:00 21-May-2012,GPE,-33.00000000,21.30227089,0.0,17.3,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 21-May-2012,GPE,-33.00000000,21.30227089,1.5,17.2,Archive
"Gansbaai GW2",117494,0.500000,Mk10,23:00:00 21-May-2012,GPE,-33.00000000,21.30227089,0.0,17.1,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 22-May-2012,GPE,-33.50000000,20.83762932,0.0,17.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 23-May-2012,GPE,-34.50000000,20.44938087,0.0,17.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,01:00:00 25-May-2012,GPE,-34.50000000,20.66157913,4.5,17.0,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 26-May-2012,GPE,-34.00000000,20.81517982,0.0,16.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 26-May-2012,GPE,-34.00000000,21.01493073,5.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 26-May-2012,GPE,-34.00000000,21.01493073,5.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 26-May-2012,GPE,-34.00000000,21.01493073,0.0,16.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,07:00:00 27-May-2012,GPE,-34.00000000,20.94961929,5.0,16.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,08:00:00 27-May-2012,GPE,-34.00000000,20.94961929,0.0,16.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,09:00:00 27-May-2012,GPE,-34.00000000,20.94961929,0.0,16.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,10:00:00 27-May-2012,GPE,-34.00000000,20.94961929,0.0,16.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,11:00:00 27-May-2012,GPE,-34.00000000,20.94961929,4.5,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 27-May-2012,GPE,-34.00000000,20.94961929,4.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,14:00:00 27-May-2012,GPE,-34.00000000,20.94961929,5.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,15:00:00 27-May-2012,GPE,-34.00000000,20.94961929,4.5,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,16:00:00 27-May-2012,GPE,-34.00000000,21.10844994,5.0,16.5,Archive
"Gansbaai GW2",117494,0.500000,Mk10,17:00:00 27-May-2012,GPE,-34.00000000,21.10844994,3.0,16.7,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 27-May-2012,GPE,-34.00000000,21.10844994,4.0,16.6,Archive
"Gansbaai GW2",117494,0.500000,Mk10,19:00:00 27-May-2012,GPE,-34.00000000,21.10844994,0.0,16.8,Archive
"Gansbaai GW2",117494,0.500000,Mk10,20:00:00 27-May-2012,GPE,-34.00000000,21.10844994,1.0,16.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,21:00:00 27-May-2012,GPE,-34.00000000,21.10844994,1.0,16.9,Archive
"Gansbaai GW2",117494,0.500000,Mk10,22:00:00 27-May-2012,GPE,-34.00000000,21.10844994,1.0,16.9,Archive
